taxon_id,rank,organism_name
58133,species,Nitrosospira sp. NpAV,35798,genus
58135,species,Desulfotomaculum kuznetsovii,1562,genus
58291,species,Rhizopus microsporus,4842,genus
58918,species,Tilletiopsis pallescens,1500560,genus
59196,species,Rickettsiella grylli,59195,genus
59241,species,Streptococcus phage Dp-1,10699,family
59504,species,Petunia vein clearing virus,186845,genus
59505,species,Actinotignum schaalii,1653174,genus
59586,species,Corynespora cassiicola,59585,genus
59799,species,Angomonas deanei,1003337,genus
59817,species,Faba bean necrotic yellows virus,104766,genus
60137,species,Sulfitobacter pontiacus,60136,genus
60516,species,Diphyllobothrium latum,28844,genus
60517,species,Taenia asiatica,6202,genus
60547,species,Paraburkholderia glathei,1827195,genus
60714,species,Galinsoga mosaic virus,1299312,genus
60847,species,Halogeometricum borinquense,60846,genus
60890,species,Phaeobacter gallaeciensis,302485,genus
60893,species,Desulfobacca acetoxidans,60892,genus
60920,species,Sanguibacter keddieii,60919,genus
61180,species,Oesophagostomum dentatum,52564,genus
61435,species,Dehalococcoides mccartyi,61434,genus
61459,species,Coniosporium apollinis,61458,genus
61598,species,Lamprocystis purpurea,53452,genus
61646,species,Lelliottia amnigena,1330545,genus
61647,species,Pluralibacter gergoviae,1330546,genus
62099,species,Anomala cuprea entomopoxvirus,62098,genus
62320,species,Haloterrigena turkmenica,121871,genus
62609,species,Thermocladium modestius,62608,genus
62928,species,Azoarcus sp. BH72,12960,genus
63128,species,Natronorubrum tibetense,134813,genus
63146,species,Calocera viscosa,29888,genus
63186,species,Zobellia galactanivorans,112040,genus
63330,species,Hendra virus,260964,genus
63363,species,Aquifex aeolicus,2713,genus
63402,species,Microsporum gypseum,34392,genus
63405,species,Arthroderma otae,63399,genus
63745,species,Sideroxydans lithotrophicus,314343,genus
63959,species,Demetria terragena,63958,genus
64002,species,Nevskia ramosa,64001,genus
64160,species,Desulfurobacterium thermolithotrophum,64159,genus
64178,species,Coleofasciculus chthonoplastes,669368,genus
64186,species,Streptococcus phage Sfi21,1623304,genus
64323,species,Carnimonas nigrificans,64322,genus
64363,species,Dothistroma septosporum,242508,genus
64518,species,Mortierella alpina,4855,genus
64602,species,Natrialba asiatica,63742,genus
64647,species,Actinomucor elegans,64644,genus
64657,species,Tremella fuciformis,105767,genus
64972,species,Oceanobacter kriegii,196079,genus
64973,species,Terasakiella pusilla,196080,genus
64976,species,Oceanospirillum beijerinckii,965,genus
65048,species,Mitsuaria chitosanitabida,65047,genus
65093,species,Halothece sp. PCC 7418,76023,genus
65357,species,Albugo candida,65356,genus
65467,species,Cherry green ring mottle virus,675068,family
65497,species,Actinoalloteichus cyanogriseus,65496,genus
65555,species,Desulfocapsa sulfexigens,53318,genus
65700,species,Erwinia tracheiphila,551,genus
65786,species,Hydrogenophaga intermedia,47420,genus
66284,species,Shigella phage SfII,10662,family
66527,species,Balamuthia mandrillaris,66526,genus
66797,species,Bacillus phage SPbeta,680116,genus
67571,species,Endosymbiont phage APSE-1,10744,family
67622,species,Graphilbum fragrans,1611036,genus
67855,species,Muribacter muris,1857532,genus
67962,species,Carrot red leaf luteovirus associated RNA,10239,superkingdom
68170,species,Lechevalieria aerocolonigenes,166974,genus
68786,species,Sphaerobolus stellatus,68785,genus
68788,species,Scleroderma citrinum,68787,genus
68825,species,Rasamsonia emersonii,1132856,genus
68876,species,Kashmir bee virus,1213379,genus
68887,species,Torque teno virus,687329,family
68895,species,Cupriavidus basilensis,106589,genus
69279,species,Aquamicrobium defluvii,69278,genus
69395,species,Caulobacter henricii,75,genus
69499,species,Petrotoga mobilis,28236,genus
69823,species,Selenomonas sputigena,970,genus
69966,species,Macrococcus caseolyticus,69965,genus
70536,species,Edhazardia aedis,70535,genus
70584,species,Aquabacterium parvum,92793,genus
70667,species,Schistocephalus solidus,70666,genus
70793,species,Turkey astrovirus,249589,genus
70796,species,Avian encephalomyelitis virus,689759,genus
70799,species,Nodularia spumigena,159191,genus
70993,species,Flexithrix dorotheae,70992,genus
70995,species,Lewinella cohaerens,70994,genus
70996,species,Herpetosiphon geysericola,64,genus
71150,species,Paxillus involutus,5395,genus
71235,species,Stappia stellulata,152161,genus
71366,species,Staphylococcus phage PVL,10699,family
71465,species,Cylicostephanus goldi,71460,genus
71657,species,Lonsdalea quercina,1082702,genus
71667,species,Waddlia chondrophila,71666,genus
71782,species,Holtermannia corniformis,71781,genus
71945,species,Hypholoma sublateritium,71944,genus
72027,species,Ceratocystis adiposa,5157,genus
72120,species,Omphalotus olearius,71962,genus
72228,species,Ophiocordyceps sinensis,474995,genus
72359,species,Trachipleistophora hominis,72358,genus
72520,species,Nannochloropsis gaditana,5748,genus
72556,species,Achromobacter piechaudii,222,genus
73001,species,Phoma herbarum,37463,genus
73141,species,Thiocystis violascens,13724,genus
73231,species,Emmonsia parva,73229,genus
73422,species,Streptococcus phage TP-J34,10699,family
73561,species,Citrus psorosis virus,88129,genus
73780,species,Methylocaldum szegediense,73778,genus
73919,species,Thermaerobacter marianensis,73918,genus
74031,species,Roseovarius tolerans,74030,genus
74318,species,Maricaulis maris,74317,genus
74426,species,Collinsella aerofaciens,102106,genus
74501,species,Bovine torovirus,11155,genus
74722,species,Stachybotrys chartarum,74721,genus
75058,species,Bodo saltans,5712,genus
75320,species,Vibrio phage KVP40,1198137,genus
75590,species,Mycoplasma phage MAV1,10239,superkingdom
75659,species,Duganella zoogloeoides,75654,genus
75684,species,Balneatrix alpica,75683,genus
75695,species,Chrysosporum ovalisporum,1650335,genus
75906,species,Thermocrinis ruber,75905,genus
75914,species,Sclerophthora macrospora virus B,10239,superkingdom
75985,species,Mannheimia haemolytica,75984,genus
76122,species,Alloprevotella tannerae,1283313,genus
76636,species,Mycetocola saprophilus,76634,genus
76731,species,Roseateles depolymerans,93681,genus
76853,species,Solibacillus silvestris,648800,genus
76867,species,Hebeloma cylindrosporum,34453,genus
76887,species,Caldivirga maquilingensis,76886,genus
77008,species,Pseudorhodobacter ferrugineus,238783,genus
77044,species,Rosellinia necatrix,77043,genus
77048,species,Methanobacterium phage psiM2,10699,family
77775,species,Salmonella phage FelixO1,1198140,genus
77856,species,Beak and feather disease virus,39725,genus
78120,species,Succinispira mobilis,78119,genus
78148,species,Oidiodendron maius,78141,genus
78258,species,Parascardovia denticolens,196082,genus
78259,species,Scardovia inopinata,196081,genus
78410,species,Neonectria ditissima,140106,genus
78541,species,Streptococcus phage Sfi11,1623303,genus
78579,species,Myceliophthora thermophila,49009,genus
78587,species,Asticcacaulis excentricus,76890,genus
79220,species,Leucoagaricus gongylophorus,34433,genus
79327,species,Schmidtea mediterranea,55270,genus
79329,species,Chitinophaga pinensis,79328,genus
79604,species,Denitrobacterium detoxificans,79603,genus
79858,species,Pseudogymnoascus pannorum,78156,genus
79923,species,Clonorchis sinensis,79922,genus
80383,species,Memnoniella echinata,80382,genus
80600,species,Rhizopogon vinicolor,5375,genus
80637,species,Coniophora puteana,80635,genus
80661,species,Phlebopus portentosus,150793,genus
80663,species,Piloderma croceum,80662,genus
80679,species,Thioflavicoccus mobilis,156885,genus
80816,species,Haliangium ochraceum,162027,genus
80867,species,Acidovorax avenae,12916,genus
80854,species,Moritella viscosa,58050,genus
80866,species,Delftia acidovorans,80865,genus
80871,species,Cryptosporangium arvum,65502,genus
80880,species,Hylemonella gracilis,232523,genus
80882,species,Simplicispira psychrophila,352450,genus
81032,species,Hyphomonas neptunium,85,genus
81056,species,Wolfiporia cocos,81055,genus
81412,species,Aminomonas paucivorans,81411,genus
81462,species,Thermanaerovibrio acidaminovorans,81461,genus
81468,species,Aminobacterium colombiense,81466,genus
81475,species,Frateuria aurantia,70411,genus
81947,species,Vagococcus lutrae,2737,genus
82076,species,Picrophilus torridus,46631,genus
82203,species,Centipeda periodontii,82202,genus
82310,species,Phlebiopsis gigantea,82309,genus
82374,species,Anaerovibrio lipolyticus,82373,genus
82376,species,Anaeroarcus burkinensis,151038,genus
82513,species,Apiotrichum brassicae,105983,genus
82676,species,Omikronpapillomavirus 1,325461,genus
82654,species,Pseudanabaena sp. PCC 7367,1152,genus
82977,species,Buttiauxella agrestis,82976,genus
82979,species,Budvicia aquatica,82978,genus
82981,species,Leminorella grimontii,82980,genus
82983,species,Obesumbacterium proteus,82982,genus
82985,species,Pragia fontium,82984,genus
83191,species,Melanoplus sanguinipes entomopoxvirus,10240,family
83263,species,Aminobacter aminovorans,31988,genus
83406,species,gamma proteobacterium HdN1,1236,class
83541,species,Mastigocladus laminosus,29417,genus
83552,species,Parachlamydia acanthamoebae,83551,genus
83561,species,Simkania negevensis,34093,genus
83655,species,Leclercia adecarboxylata,83654,genus
83769,species,Succinimonas amylolytica,83768,genus
83771,species,Succinivibrio dextrinosolvens,83770,genus
83868,species,Palaeococcus ferrophilus,83867,genus
83984,species,Methanocorpusculum labreanum,2192,genus
84110,species,Slackia heliotrinireducens,84108,genus
84112,species,Eggerthella lenta,84111,genus
84163,species,Cryptobacterium curtum,84162,genus
84405,species,Hippea maritima,84404,genus
84647,species,Candidatus Odyssella thessalonicensis,84646,genus
84725,species,Umezawaea tangerina,583360,genus
84751,species,Anthracocystis flocculosa,1392992,genus
84753,species,Moesziomyces antarcticus,63261,genus
84757,species,Beutenbergia cavernae,84756,genus
84980,species,Desulfotalea psychrophila,109168,genus
85044,species,Williamsia muralis,85043,genus
85085,species,Pseudarthrobacter chlorophenolicus,1742993,genus
85643,species,Thauera sp. MZ1T,33057,genus
85652,species,Nudaurelia capensis beta virus,85650,genus
85655,species,Ranid herpesvirus 1,692605,genus
85683,species,[Bacillus] selenitireducens,186821,family
85874,species,Thermacetogenium phaeum,140458,genus
85929,species,Sphaerulina musiva,237179,genus
85982,species,Serpula lacrymans,80744,genus
86056,species,Rhinocladiella mackenziei,5587,genus
86103,species,Idiomarina zobellii,135575,genus
86105,species,endosymbiont of Acanthamoeba sp. UWC36,44746,family
86106,species,endosymbiont of Acanthamoeba sp. UWC8,44746,family
86166,species,Thermodesulfovibrio aggregans,28261,genus
86170,species,Syntrophothermus lipocalidus,129001,genus
86182,species,Curvibacter lanceolatus,281915,genus
86187,species,Phaseolibacter flectens,1297562,genus
86304,species,Saccharophagus degradans,316625,genus
86959,species,Propionispira raffinosivorans,84034,genus
87280,species,Umbilicaria muehlenbergii,87270,genus
88132,species,Eremococcus coleocola,171412,genus
88149,species,Saccharina japonica,309357,genus
88274,species,delta proteobacterium NaphS2,28221,class
88382,species,Promicromonospora sukumoe,43676,genus
88387,species,Ophiostoma mitovirus 4,186768,genus
88456,species,Cyclospora cayetanensis,44417,genus
88870,species,Mycobacterium phage TM4,1623306,genus
89141,species,Isaria farinosa,72232,genus
89184,species,Ruegeria pomeroyi,97050,genus
89421,species,Amauroascus niger,37236,genus
89487,species,Basipetospora chlamydospora,89486,genus
89491,species,Xeromyces bisporus,89490,genus
89924,species,Kwoniella heveanensis,490731,genus
89928,species,Cryptococcus skinneri,106841,genus
90245,species,Oligella urethralis,90243,genus
90251,species,Cunninghamella bertholletiae,4852,genus
90255,species,Cokeromyces recurvatus,90254,genus
90258,species,Saksenaea vasiformis,90257,genus
90728,species,Desulfatiglans anilini,1549126,genus
90813,species,Thiomicrospira sp. Milos-T1,933,genus
91374,species,Diplonema papillatum,91373,genus
91604,species,Candidatus Paracaedibacter acanthamoebae,1521255,genus
91625,species,Umbelopsis isabellina,64561,genus
91626,species,Mucor ambiguus,4830,genus
91844,species,Candidatus Portiera aleyrodidarum,235572,genus
91920,species,Exophiala alcalophila,5583,genus
91943,species,Hortaea werneckii,91942,genus
92129,species,Tupaia paramyxovirus,11158,family
92521,species,Oryctes rhinoceros nudivirus,1511852,family
92945,species,Ketogulonicigenium vulgare,92944,genus
92950,species,Cladosporium sphaerospermum,5498,genus
93218,species,Pandoraea apista,93217,genus
93369,species,Pseudaminobacter salicylatoxidans,93368,genus
93465,species,Avian endogenous retrovirus EAV-HP,11632,family
93612,species,Setosphaeria turcica,39952,genus
93678,species,TTV-like mini virus,687329,family
94009,species,Thermicanus aegyptius,94008,genus
94132,species,Ramlibacter tataouinensis,174951,genus
94136,species,Alkalibacillus haloalkaliphilus,331654,genus
94254,species,Dyadobacter fermentans,120831,genus
94289,species,Sterkiella histriomuscorum,94288,genus
95342,species,Sapporo virus,95341,genus
95606,species,Sphingomonas-like bacterium B12,41297,family
95617,species,Corynebacterium-like bacterium B27,1653,family
95641,species,Methylomicrobium buryatense,39773,genus
96373,species,Leptographium lundbergii,96312,genus
96491,species,Gill-associated virus,199703,genus
97084,species,Halobacteriovorax marinus,1652133,genus
97096,species,Eutypa lata,97095,genus
97393,species,Ferroplasma acidarmanus,74968,genus
98403,species,Drechmeria coniospora,98402,genus
98671,species,Pseudoglutamicibacter albus,1742991,genus
99158,species,Hammondia hammondi,99157,genus
99179,species,Bacteroides phage B40-8,10699,family
100027,species,Hysterium pulicare,100026,genus
99802,species,Spirometra erinaceieuropaei,46580,genus
101192,species,Methanomethylovorans hollandica,101191,genus
100225,species,Austwickia chelonae,1184606,genus
100480,species,Cytophagales bacterium B6,976,phylum
100716,species,Chloroherpeton thalassium,100715,genus
100787,species,Verticillium longisporum,1036719,genus
100816,species,Madurella mycetomatis,100815,genus
100886,species,Catenibacterium mitsuokai,135858,genus
100951,species,Naganishia albida,1851509,genus
101091,species,Choanephora cucurbitarum,64498,genus
101121,species,Thermomucor indicae-seudaticae,101120,genus
101162,species,Bipolaris oryzae,33194,genus
101203,species,Saprolegnia parasitica,4769,genus
101385,species,Aequorivita sublithincola,153265,genus
101489,species,Xylanimicrobium pachnodae,289244,genus
101570,species,Enterobacteria phage ES18,10699,family
101688,species,Apple latent spherical virus,310684,genus
101689,species,Tetrasphaera elongata,99479,genus
101852,species,Glarea lozoyensis,101851,genus
102116,species,Stanieria cyanosphaera,102115,genus
102125,species,Xenococcus sp. PCC 7305,52607,genus
102127,species,Geitlerinema sp. PCC 7105,63132,genus
102129,species,Leptolyngbya sp. PCC 7375,47251,genus
102148,species,Solobacterium moorei,123375,genus
102232,species,Gloeocapsa sp. PCC 73106,102231,genus
102891,species,Frankia sp. ACN1ag,1854,genus
103449,species,Vavraia culicis,35235,genus
103722,species,Grapevine fleck virus,249185,genus
103733,species,Saccharothrix syringae,2071,genus
103807,species,Enterobacteria phage phiP27,10662,family
103827,species,Thelazia callipaeda,103826,genus
104176,species,Oscillochloris trichoides,104175,genus
104268,species,Tenacibaculum mesophilum,104267,genus
104341,species,Postia placenta,83235,genus
104355,species,Gloeophyllum trabeum,40443,genus
104411,species,Solicoccozyma phenolicus,1851575,genus
104416,species,Filobasidium wieringae,5209,genus
104580,species,Kadipiro virus,208294,genus
104664,species,Indian citrus ringspot virus,249199,genus
104675,species,Holtermanniella nyarrowii,983939,genus
105420,species,Streptacidiphilus neutrinimicus,228398,genus
105487,species,Valsa mali,83174,genus
105560,species,Methylibium petroleiphilum,316612,genus
105841,species,Anaerostipes caccae,207244,genus
106004,species,Leucosporidium creatinivorum,5277,genus
106015,species,Cystobasidium pallidum,203525,genus
106588,species,Pseudoflavonifractor capillosus,1017280,genus
106592,species,Ensifer adhaerens,106591,genus
106634,species,Thioalkalivibrio versutus,106633,genus
107709,species,Opitutus terrae,178440,genus
108572,species,Armillaria fuscipes,47424,genus
108607,species,Mastigamoeba balamuthi,81099,genus
108892,species,Sanghuangporus baumii,1659840,genus
109265,species,Dolichospermum circinale,748770,genus
109327,species,Anaerovorax odorimutans,109326,genus
109633,species,Galerina marginata,109632,genus
109760,species,Spizellomyces punctatus,4815,genus
109871,species,Batrachochytrium dendrobatidis,100474,genus
109899,species,Serendipita vermifera,358905,genus
110365,species,Gregarina niphandrodes,35089,genus
110935,species,Agreia bicolorata,110934,genus
111012,species,Lecanosticta acicola,687950,genus
111470,species,Diaporthe ambigua RNA virus 1,10239,superkingdom
111564,species,Kineosphaera limosa,211469,genus
112090,species,Aphanomyces astaci,100860,genus
111874,species,Neodiprion sertifer nucleopolyhedrovirus,558018,genus
112009,species,Ignatzschineria larvae,112008,genus
112131,species,Chalaropsis thielavioides,129323,genus
113226,species,Pseudocercospora musae,131324,genus
113267,species,Bathymodiolus septemdierum thioautotrophic gill symbiont,1236,class
113287,species,Pseudoramibacter alactolyticus,113286,genus
113370,species,Spodoptera frugiperda ascovirus 1a,43680,genus
113553,species,Poinsettia mosaic virus,249184,family
113653,species,Geoglobus ahangari,190818,genus
114155,species,Dichomitus squalens,114154,genus
114186,species,Candidatus Carsonella ruddii,114185,genus
114416,species,Lactococcus phage ul36,10699,family
114771,species,Knoxdaviesia capensis,1215354,genus
114777,species,Natrialba phage PhiCh1,10662,family
114840,species,Erythrobasidium yunnanense,5413,genus
114871,species,Zygosaccharomyces bailii virus Z,1511860,family
114890,species,Rhabditophanes sp. KR3021,114889,genus
116056,species,Pelargonium zonate spot virus,413970,genus
116090,species,Caloranaerobacter azorensis,171003,genus
117903,species,Protopolystoma xenopodis,117902,genus
118000,species,Denitrovibrio acetiphilus,117999,genus
118140,species,Porcine teschovirus,118139,genus
118161,species,Pleurocapsa sp. PCC 7319,44474,genus
118322,species,Lyngbya aestuarii,28073,genus
118323,species,Oscillatoria acuminata,1158,genus
118748,species,Bulleidia extructa,118747,genus
119484,species,Syntrophobacter fumaroxidans,29526,genus
119532,species,Microcoleus vaginatus,44471,genus
119644,species,Hymenobacter aerophilus,89966,genus
120086,species,Pseudomonas phage phi8,10877,family
120499,species,Salem virus,11158,family
120574,species,Streptococcus phage MM1,10699,family
121039,species,Ferrimicrobium acidiphilum,121038,genus
121290,species,Hyphomicrobium sulfonivorans,81,genus
121719,species,Pannonibacter phragmitetus,227873,genus
121759,species,Paracoccidioides brasiliensis,38946,genus
122202,species,Gordonia jacobaea,2053,genus
122203,species,Fer-de-Lance paramyxovirus,1283308,genus
124225,species,Brackiella oedipodis,124224,genus
128708,species,His 1 virus,352476,genus
128785,species,Pseudoxanthomonas mexicana,83618,genus
129009,species,Staphylococcus prophage phiPV83,10699,family
129052,species,Catelliglobosispora koreensis,1121253,genus
129141,species,Citrus leaf blotch virus,699166,genus
129143,species,Cherry necrotic rusty mottle virus,675068,family
129395,species,Botrytis virus F,675062,genus
129958,species,Carboxydothermus hydrogenoformans,129957,genus
130478,species,Staphylococcus phage Slt,1623273,genus
130500,species,Bovine adenovirus E,100953,genus
130556,species,Culex nigripalpus nucleopolyhedrovirus,558019,genus
131310,species,Parastrongyloides trichosuri,131309,genus
131568,species,Kineococcus radiotolerans,33981,genus
132144,species,Candidatus Glomeribacter gigasporarum,224135,genus
133409,species,Polysphondylium violaceum,13641,genus
133453,species,Caldilinea aerophila,233191,genus
133552,species,Methylocapsa acidiphila,184923,genus
133926,species,Olsenella uli,133925,genus
134006,species,Phytomonas sp. isolate EM1,5706,genus
134287,species,secondary endosymbiont of Heteropsylla cubana,543,family
134554,species,Pseudomonas phage phi13,10877,family
134821,species,Ureaplasma parvum,2129,genus
135826,species,Jeotgalibacillus alimentarius,157226,genus
136084,species,Roseobacter phage SIO1,10744,family
136370,species,Lasallia pustulata,87266,genus
136492,species,Atopobacter phocae,136491,genus
136992,species,Methylosarcina lacus,160800,genus
136993,species,Methylosinus sp. LW4,425,genus
137556,species,Maize necrotic streak virus,1299313,genus
137584,species,Thalassomonas viridans,137583,genus
137716,species,Ideonella sp. B508-1,36862,genus
137732,species,Granulicatella elegans,117563,genus
138072,species,Candidatus Hamiltonella defensa,568987,genus
138073,species,Candidatus Regiella insecticola,568988,genus
138336,species,Blastococcus saxobsidens,38501,genus
139061,species,Ascocoryne sarcoides,139060,genus
139080,species,Baeospora myosura,71866,genus
139208,species,Isoptericola variabilis,254250,genus
139390,species,Plicaturopsis crispa,139389,genus
139808,species,Shimazuella kribbensis,471798,genus
139870,species,Lactobacillus prophage Lj965,10699,family
139871,species,Lactobacillus prophage Lj771,10239,superkingdom
139872,species,Lactobacillus prophage Lj928,10699,family
140626,species,Lachnobacterium bovis,140625,genus
141390,species,Chromohalobacter israelensis,42054,genus
142864,species,Cylindrospermum stagnale,56106,genus
143361,species,Filifactor alocis,44259,genus
143393,species,[Eubacterium] sulci,543314,family
143450,species,Mycosphaerella arachidis,41254,genus
143453,species,Pseudoperonospora cubensis,143452,genus
145263,species,Methanothermobacter marburgensis,145260,genus
145579,species,Bdellovibrio phage phiMH2K,10856,genus
145856,species,Human picobirnavirus,104394,genus
146015,species,Elephantid herpesvirus 1,548689,genus
146269,species,Lactobacillus phage Lc-Nu,10699,family
146762,species,Oat chlorotic stunt virus,146761,genus
146786,species,Thermosynechococcus elongatus,146785,genus
146826,species,Halorhabdus utahensis,146825,genus
146866,species,Pseudoloma neurophilia,146865,genus
146919,species,Salinibacter ruber,146918,genus
146938,species,Azovibrio restrictus,146935,genus
146939,species,Azospira oryzae,146937,genus
148304,species,Magnaporthiopsis poae,1491576,genus
148305,species,Magnaporthe grisea,148303,genus
148813,species,Sulfuricurvum kujiense,286130,genus
148879,species,Banana mild mosaic virus,675068,family
148943,species,Rhodothermus phage RM378,10662,family
149040,species,Phialocephala scopiformis,150173,genus
149715,species,Marinitoga piezophila,160798,genus
150060,species,Halonatronum saccharophilum,150059,genus
150286,species,Anguillid herpesvirus 1,692606,genus
150374,species,Escovopsis weberi,150372,genus
151528,species,Synechococcus phage P60,10744,family
151534,species,Lactococcus phage bIL311,10699,family
151535,species,Lactococcus phage bIL285,10699,family
151536,species,Lactococcus phage bIL286,10699,family
151537,species,Lactococcus phage bIL309,10699,family
151538,species,Lactococcus phage bIL310,10699,family
151539,species,Lactococcus phage bIL312,10699,family
151599,species,Pseudomonas phage B3,10699,family
151755,species,Xenophilus azovorans,151754,genus
151895,species,Pseudopedobacter saltans,1649482,genus
152177,species,Orchid fleck virus,10239,superkingdom
153026,species,Desulforegula conservatrix,153027,genus
153496,species,Kozakia baliensis,153497,genus
153491,species,Alysiella crassa,194195,genus
153721,species,Sporocytophaga myxococcoides,1011,genus
154046,species,Hungatella hathewayi,1649459,genus
154347,species,Thiorhodospira sibirica,154346,genus
154981,species,Aliiroseovarius crassostreae,1658781,genus
155077,species,Cellvibrio japonicus,10,genus
155414,species,Eimeria brunetti RNA virus 1,11006,family
156205,species,Halobacillus trueperi,45667,genus
156456,species,Anaeroglobus geminatus,156454,genus
156515,species,Tulasnella calospora,5240,genus
156974,species,Dysgonomonas gadei,156973,genus
157069,species,Trichobilharzia regenti,100601,genus
157673,species,[Mannheimia] succiniciproducens,697331,genus
157592,species,Sterolibacterium denitrificans,157591,genus
157611,species,Bulleromyces albus,89930,genus
157687,species,Leptotrichia wadei,32067,genus
157733,species,Anaerobacillus macyae,704093,genus
157898,species,Sulfolobus islandicus rod-shaped virus 1,187213,genus
157924,species,Streptococcus phage SM1,10699,family
158046,species,Phaeomoniella chlamydospora,158045,genus
158327,species,Hahella chejuensis,158481,genus
158372,species,Penicillium chrysogenum virus,11014,genus
158379,species,Ascogregarina taiwanensis,158378,genus
158822,species,Cedecea neteri,158483,genus
158849,species,Moellerella wisconsensis,158848,genus
158899,species,Collimonas fungivorans,202907,genus
158877,species,Yokenella regensburgei,158876,genus
159252,species,Planaria asexual strain-specific virus-like element type 1,10239,superkingdom
159290,species,Desulfonatronum thiodismutans,66848,genus
159346,species,Roseibacterium elongatum,159345,genus
159749,species,Thalassiosira oceanica,35127,genus
160233,species,Ignicoccus hospitalis,54258,genus
160660,species,Acidihalobacter prosperus,1765964,genus
161355,species,Planomonospora sphaerica,1998,genus
161493,species,Anaeromyxobacter dehalogenans,161492,genus
161536,species,Ornithinibacillus californiensis,484508,genus
161736,species,Pseudomonas phage phi12,10877,family
163869,species,Algicola sagamiensis,296014,genus
164451,species,Vulcanisaeta distributa,164450,genus
166010,species,Ditylenchus destructor,166009,genus
166112,species,Byssoonygena ceratinophila,166111,genus
166501,species,Thermobaculum terrenum,262406,genus
166939,species,Allofustis seminis,192987,genus
166954,species,Kaistia adipata,166953,genus
167019,species,Pelargonium line pattern virus,39738,family
167020,species,Pelargonium ringspot virus,39738,family
167021,species,Pelargonium chlorotic ring pattern virus,39738,family
167161,species,Strawberry mottle virus,675072,family
167642,species,Ilyobacter polytropus,167639,genus
167927,species,Sugarcane striate mosaic-associated virus,675068,family
167965,species,uncultured Termite group 1 bacterium,74152,phylum
168169,species,Candidatus Ishikawaella capsulata,409304,genus
168384,species,Marvinbryantia formatexigens,248744,genus
168471,species,Laribacter hongkongensis,168470,genus
168695,species,Salinispora tropica,168694,genus
168935,species,Thalassospira lucentensis,168934,genus
169435,species,Anaerotruncus colihominis,244127,genus
169438,species,Saccharospirillum impatiens,231683,genus
169683,species,Pseudomonas phage phiKZ,680115,genus
170965,species,Trichomonas vaginalis virus 3,674952,genus
171164,species,Halosimplex carlsbadense,171163,genus
171194,species,Vitellibacter vladivostokensis,171193,genus
171437,species,Tistrella mobilis,171436,genus
171674,species,Inquilinus limosus,171673,genus
171693,species,Oceanobacillus picturae,182709,genus
171695,species,Thermodesulfatator indicus,241192,genus
172314,species,Ljungan virus,138954,genus
172667,species,Yersinia phage PY54,10699,family
172827,species,Meiothermus taiwanensis,65551,genus
172851,species,Avian hepatitis E virus,291484,family
173480,species,Gemmatimonas aurantiaca,173479,genus
173707,species,Temperate phage phiNIH1.1,10699,family
173824,species,Methanothermobacter phage psiM100,10699,family
174142,species,Botrytis virus X,675065,genus
174145,species,endosymbiont of Bathymodiolus sp.,1236,class
174685,species,Ordospora colligata,174684,genus
174709,species,Allobaculum stercoricanis,174708,genus
175950,species,Salmonella phage ST64B,28883,order
176106,species,Sulfolobus islandicus filamentous virus,341940,genus
176275,species,Beauveria bassiana,5581,genus
177400,species,Anaerophaga thermohalophila,177399,genus
177758,species,Pseudothermotoga lettingae,1643951,genus
177972,species,Shuttleworthia satelles,177971,genus
178214,species,Facklamia hominis,66831,genus
178606,species,Leptospirillum ferriphilum,179,genus
178872,species,Pisolithus microcarpus,37467,genus
179237,species,Sinorhizobium phage PBC5,28883,order
179636,species,Alicycliphilus denitrificans,201096,genus
180170,species,Infectious spleen and kidney necrosis virus,308906,genus
180281,species,Cyanobium sp. PCC 7001,167375,genus
180332,species,Robinsoniella peoriensis,588605,genus
180504,species,Burkholderia phage phiE125,1623297,genus
180542,species,Salinisphaera shabanensis,180541,genus
180788,species,Onygena corvina,45432,genus
180822,species,Chronic bee paralysis virus,10239,superkingdom
181007,species,Listeria phage 2389,10699,family
181070,species,Proteocatella sphenisci,181069,genus
181082,species,Emiliania huxleyi virus 86,346673,genus
181663,species,Desulfococcus oleovorans,896,genus
182055,species,Macrocystidia cucumis,182054,genus
182270,species,Aurantimonas coralicida,182269,genus
182403,species,Rubritepida flocculans,182402,genus
182640,species,Kribbella flavida,182639,genus
183478,species,Stemphylium lycopersici,95729,genus
183763,species,Streptomonospora alba,104204,genus
184064,species,Thermodesulfobium narugense,227388,genus
184072,species,Cosenzaea myxofaciens,1354333,genus
184607,species,Crocinitomix catalasitica,246873,genus
184870,species,Varibaculum cambriense,184869,genus
184914,species,Corallococcus coralloides,83461,genus
185218,species,African oil palm ringspot virus,675068,family
186153,species,Staphylococcus phage 13,1623274,genus
186165,species,Euprosterna elaeasa virus,1283211,genus
186189,species,Xylanimonas cellulosilytica,186188,genus
186192,species,Marinithermus hydrothermalis,186191,genus
186479,species,Kouleothrix aurantiaca,186475,genus
186490,species,Candidatus Baumannia cicadellinicola,1236,class
186538,species,Zaire ebolavirus,186536,genus
186772,species,Saccharomyces 20S RNA narnavirus,186767,genus
186786,species,Ourmia melon virus,186783,genus
187137,species,Oceanithermus profundus,208447,genus
187145,species,Caldithrix abyssi,187144,genus
187303,species,Methylocystis sp. SC2,133,genus
187327,species,Acidaminococcus intestini,904,genus
187493,species,Thalassolituus oleivorans,187492,genus
